date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:03	1148064/1148064	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221184a0-5f82b5bd43650%22	https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont.eot?	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfontd41d.eot	(from https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/css/materialdesignicons.min.css)
14:39:03	109301/109301	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/blog/blog-img-3.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/blog/blog-img-3.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-blog.html)
14:39:03	102680/102680	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/blog/blog-img-2.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/blog/blog-img-2.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-blog.html)
14:39:03	115804/115804	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/blog/blog-img-4.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/blog/blog-img-4.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-blog.html)
14:39:04	361384/361384	---M--	200	added ('OK')	font/woff2	etag:%2264266d77-583a8%22	https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont.woff2?v=6.5.95	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont1d2d.woff2	(from https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/css/materialdesignicons.min.css)
14:39:08	269560/269560	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-41cf8%22	https://dashui.codescandy.com/dashuipro/assets/libs/fullcalendar/main.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/fullcalendar/main.min.js	(from https://dashui.codescandy.com/dashuipro/pages/calendar.html)
14:39:08	521080/521080	---M--	200	added ('OK')	font/woff	etag:%2264266d77-7f378%22	https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont.woff?v=6.5.95	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont1d2d.woff	(from https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/css/materialdesignicons.min.css)
14:39:08	788/788	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-314%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/tooltip.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/tooltip.js	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-blog.html)
14:39:08	193/193	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Mon,%2012%20Jun%202023%2013:39:06%20GMT	https://cdn.jsdelivr.net/npm/moment@2.29.1/min/moment.min.js	/home/tamuzo77/websites/dashUI/cdn.jsdelivr.net/npm/moment@2.29.1/min/moment.min.js	(from https://dashui.codescandy.com/dashuipro/pages/calendar.html)
14:39:10	50679/50679	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-c5f7%22	https://dashui.codescandy.com/dashuipro/assets/libs/flatpickr/dist/flatpickr.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/flatpickr/dist/flatpickr.min.js	(from https://dashui.codescandy.com/dashuipro/pages/calendar.html)
14:39:19	1147844/1147844	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2264266d77-1183c4%22	https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont.ttf?v=6.5.95	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont1d2d.ttf	(from https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/css/materialdesignicons.min.css)
14:39:53	7220/7220	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-1c34%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/calendar.init.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/calendar.init.js	(from https://dashui.codescandy.com/dashuipro/pages/calendar.html)
14:39:53	269279/269279	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-8.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-8.jpg	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-products.html)
14:39:54	4322/4322	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-10e2%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/chat.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/chat.js	(from https://dashui.codescandy.com/dashuipro/pages/chat-app.html)
14:39:54	194703/194703	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-9.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-9.jpg	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-products.html)
14:39:56	5323/5323	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263c91f57-14cb%22	https://dashui.codescandy.com/dashuipro/assets/images/demo-img/hero-gradient-1.svg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/demo-img/hero-gradient-1.svg	(from https://dashui.codescandy.com/dashuipro/assets/css/theme.min.css)
14:39:56	82401/82401	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-141e1%22	https://dashui.codescandy.com/dashuipro/assets/libs/datatables/media/js/jquery.dataTables.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/datatables/media/js/jquery.dataTables.min.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-products.html)
14:39:56	4480/4480	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-1180%22	https://dashui.codescandy.com/dashuipro/assets/libs/datatables.net-bs5/js/dataTables.bootstrap5.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/datatables.net-bs5/js/dataTables.bootstrap5.min.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-products.html)
14:39:56	17180/17180	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-431c%22	https://dashui.codescandy.com/dashuipro/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-products.html)
14:39:57	648/648	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264266d77-288%22	https://dashui.codescandy.com/dashuipro/assets/images/svg/sun.svg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/svg/sun.svg	(from https://dashui.codescandy.com/dashuipro/assets/css/theme.min.css)
14:39:57	72/72	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-48%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/datatable.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/datatable.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-products.html)
14:39:57	31966/31966	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-7cde%22	https://dashui.codescandy.com/dashuipro/assets/libs/tiny-slider/dist/min/tiny-slider.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/tiny-slider/dist/min/tiny-slider.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-products-details.html)
14:39:57	114702/114702	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-1c00e%22	https://dashui.codescandy.com/dashuipro/assets/libs/dropzone/dist/min/dropzone.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/dropzone/dist/min/dropzone.min.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-product-edit.html)
14:39:59	279/279	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264266d77-117%22	https://dashui.codescandy.com/dashuipro/assets/images/svg/moon.svg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/svg/moon.svg	(from https://dashui.codescandy.com/dashuipro/assets/css/theme.min.css)
14:40:00	58451/58451	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-e453%22	https://dashui.codescandy.com/dashuipro/assets/libs/@yaireo/tagify/dist/tagify.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/@yaireo/tagify/dist/tagify.min.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-product-edit.html)
14:40:01	216333/216333	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-34d0d%22	https://dashui.codescandy.com/dashuipro/assets/libs/quill/dist/quill.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/quill/dist/quill.min.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-product-edit.html)
14:40:02	99426/99426	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-18462%22	https://dashui.codescandy.com/dashuipro/assets/libs/inputmask/dist/jquery.inputmask.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/inputmask/dist/jquery.inputmask.min.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-checkout.html)
14:40:42	559/559	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-22f%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/increment-value.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/increment-value.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-cart.html)
14:40:51	72/72	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-48%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/inputmask.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/inputmask.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-checkout.html)
14:40:58	6226/6226	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-1852%22	https://dashui.codescandy.com/dashuipro/assets/libs/bs-stepper/dist/js/bs-stepper.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/bs-stepper/dist/js/bs-stepper.min.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-checkout.html)
14:41:01	202/202	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-ca%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/beStepper.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/beStepper.js	(from https://dashui.codescandy.com/dashuipro/pages/ecommerce-checkout.html)
14:41:04	88560/88560	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-159f0%22	https://dashui.codescandy.com/dashuipro/assets/libs/choices.js/public/assets/scripts/choices.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/choices.js/public/assets/scripts/choices.min.js	(from https://dashui.codescandy.com/dashuipro/pages/add-project.html)
14:41:41	209043/209043	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/background/profile-bg.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/background/profile-bg.jpg	(from https://dashui.codescandy.com/dashuipro/pages/mail-details.html)
14:41:50	13953/13953	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-3681%22	https://dashui.codescandy.com/dashuipro/assets/libs/dragula/dist/dragula.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/dragula/dist/dragula.min.js	(from https://dashui.codescandy.com/dashuipro/pages/task-kanban-grid.html)
14:41:53	1076/1076	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-434%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/choice.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/choice.js	(from https://dashui.codescandy.com/dashuipro/pages/add-project.html)
14:41:55	19487/19487	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-4c1f%22	https://dashui.codescandy.com/dashuipro/assets/libs/list.js/dist/list.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/list.js/dist/list.min.js	(from https://dashui.codescandy.com/dashuipro/pages/crm-contacts.html)
14:42:33	5465/5465	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-1559%22	https://dashui.codescandy.com/dashuipro/assets/libs/list.pagination.js/dist/list.pagination.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/list.pagination.js/dist/list.pagination.min.js	(from https://dashui.codescandy.com/dashuipro/pages/crm-contacts.html)
14:42:37	54682/54682	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/avatar/avatar-1.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/avatar/avatar-1.jpg	(from https://dashui.codescandy.com/dashuipro/pages/crm-company.html)
14:42:43	7427/7427	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-1d03%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/crm-contact.init.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/crm-contact.init.js	(from https://dashui.codescandy.com/dashuipro/pages/crm-contacts.html)
14:42:52	7183/7183	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-1c0f%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/crm-company.init.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/crm-company.init.js	(from https://dashui.codescandy.com/dashuipro/pages/crm-company.html)
14:43:30	349/349	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-15d%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/counter.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/counter.js	(from https://dashui.codescandy.com/dashuipro/pages/invoice-list.html)
14:43:38	208494/208494	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/background/profile-cover.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/background/profile-cover.jpg	(from https://dashui.codescandy.com/dashuipro/pages/profile-overview.html)
14:43:44	9978/9978	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-26fa%22	https://dashui.codescandy.com/dashuipro/assets/libs/jQuery.print/jQuery.print.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/jQuery.print/jQuery.print.js	(from https://dashui.codescandy.com/dashuipro/pages/invoice-detail.html)
14:43:51	124343/124343	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/background/profile-cover-1.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/background/profile-cover-1.jpg	(from https://dashui.codescandy.com/dashuipro/pages/profile-followers.html)
14:43:57	57412/57412	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-e044%22	https://dashui.codescandy.com/dashuipro/assets/libs/prismjs/prism.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/prismjs/prism.js	(from https://dashui.codescandy.com/dashuipro/pages/components/accordions.html)
14:44:34	77325/77325	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/background/profile-cover-2.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/background/profile-cover-2.jpg	(from https://dashui.codescandy.com/dashuipro/pages/profile-followers.html)
14:44:41	142020/142020	URF---	200	added ('OK%20(cached)')	image/png		https://dashui.codescandy.com/dashuipro/assets/images/error/404-error-img.png	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/error/404-error-img.png	(from https://dashui.codescandy.com/dashuipro/pages/404-error.html)
14:44:47	1547/1547	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-60b%22	https://dashui.codescandy.com/dashuipro/assets/libs/prismjs/plugins/copy-to-clipboard/prism-copy-to-clipboard.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/prismjs/plugins/copy-to-clipboard/prism-copy-to-clipboard.min.js	(from https://dashui.codescandy.com/dashuipro/pages/components/accordions.html)
14:44:47	1749/1749	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-6d5%22	https://dashui.codescandy.com/dashuipro/assets/libs/prismjs/plugins/toolbar/prism-toolbar.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/prismjs/plugins/toolbar/prism-toolbar.min.js	(from https://dashui.codescandy.com/dashuipro/pages/components/accordions.html)
14:45:23	510938/510938	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-1.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-1.jpg	(from https://dashui.codescandy.com/dashuipro/pages/components/carousel.html)
14:45:26	489628/489628	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-2.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-2.jpg	(from https://dashui.codescandy.com/dashuipro/pages/components/carousel.html)
14:45:31	484547/484547	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-3.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-3.jpg	(from https://dashui.codescandy.com/dashuipro/pages/components/carousel.html)
14:45:37	46501/46501	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/placeholder/4by3.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/placeholder/4by3.jpg	(from https://dashui.codescandy.com/dashuipro/pages/components/placeholders.html)
14:46:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Jun%202023%2013:45:43%20GMT	https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont.eot?v=6.5.95	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont1d2d.eot	(from https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/css/materialdesignicons.min.css)
14:46:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2012%20Jun%202023%2013:45:44%20GMT	https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont.eot?	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfontd41d.eot	(from https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/css/materialdesignicons.min.css)
14:46:25	1336/1336	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-538%22	https://dashui.codescandy.com/dashuipro/assets/libs/prismjs/components/prism-scss.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/prismjs/components/prism-scss.min.js	(from https://dashui.codescandy.com/dashuipro/docs/index.html)
14:46:26	137124/137124	URF---	200	added ('OK%20(cached)')	application/woff		https://dashui.codescandy.com/dashuipro/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons.woff?524846017b983fc8ded9325d94ed40f3	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons44df.woff	(from https://dashui.codescandy.com/dashuipro/assets/libs/bootstrap-icons/font/bootstrap-icons.css)
14:46:34	83800/-1	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Jun%202023%2013:46:34%20GMT	https://dashui.codescandy.com/dashuipro/pages/terms-condition-page.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/pages/terms-condition-page.html	(from https://dashui.codescandy.com/dashuipro/pages/sign-up.html)
